ObjectID,ClassificationID,AltNum,Description
21809,33,MFAB_31.813,"Museum of Fine Arts, Boston accession number"
21809,33,EMC_SR_4/8395,Cairo Special Register number
21809,33,EMC_SR_4/8389,Cairo Special Register number
21809,33,EMC_SR_4/8390,Cairo Special Register number
21809,33,EMC_SR_4/8391,Cairo Special Register number
21809,33,EMC_SR_4/8392,Cairo Special Register number
21809,33,EMC_SR_4/8393,Cairo Special Register number
21809,33,EMC_SR_4/8394,Cairo Special Register number
21809,33,EMC_SR_4/8383,Cairo Special Register number
21809,33,EMC_SR_4/8384,Cairo Special Register number
21809,33,EMC_SR_4/8385,Cairo Special Register number
21809,33,EMC_SR_4/8386,Cairo Special Register number
21809,33,EMC_SR_4/8387,Cairo Special Register number
21809,33,EMC_SR_4/8388,Cairo Special Register number
21809,33,EMC_SR_4/8377,Cairo Special Register number
21809,33,EMC_SR_4/8378,Cairo Special Register number
21809,33,EMC_SR_4/8379,Cairo Special Register number
21809,33,EMC_SR_4/8380,Cairo Special Register number
21809,33,EMC_SR_4/8381,Cairo Special Register number
21809,33,EMC_SR_4/8382,Cairo Special Register number
21809,33,EMC_SR_4/8371,Cairo Special Register number
21809,33,EMC_SR_4/8372,Cairo Special Register number
21809,33,EMC_SR_4/8373,Cairo Special Register number
21809,33,EMC_SR_4/8374,Cairo Special Register number
21809,33,EMC_SR_4/8375,Cairo Special Register number
21809,33,EMC_SR_4/8376,Cairo Special Register number
21809,33,EMC_JE_56871,Journal d'Entree number
21809,33,EMC_JE_56872,Journal d'Entree number
21809,33,EMC_JE_56873,Journal d'Entree number
21809,33,EMC_JE_56874,Journal d'Entree number
21809,33,EMC_JE_56875,Journal d'Entree number
21809,33,EMC_SR_4/8370,Cairo Special Register number
21809,33,EMC_JE_56865,Journal d'Entree number
21809,33,EMC_JE_56866,Journal d'Entree number
21809,33,EMC_JE_56867,Journal d'Entree number
21809,33,EMC_JE_56868,Journal d'Entree number
21809,33,EMC_JE_56869,Journal d'Entree number
21809,33,EMC_JE_56870,Journal d'Entree number
21809,33,EMC_JE_56859,Journal d'Entree number
21809,33,EMC_JE_56860,Journal d'Entree number
21809,33,EMC_JE_56861,Journal d'Entree number
21809,33,EMC_JE_56862,Journal d'Entree number
21809,33,EMC_JE_56863,Journal d'Entree number
21809,33,EMC_JE_56864,Journal d'Entree number
21809,33,EMC_JE_56853,Journal d'Entree number
21809,33,EMC_JE_56854,Journal d'Entree number
21809,33,EMC_JE_56855,Journal d'Entree number
21809,33,EMC_JE_56856,Journal d'Entree number
21809,33,EMC_JE_56857,Journal d'Entree number
21809,33,EMC_JE_56858,Journal d'Entree number
21809,33,MFAB_31.2176,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2177,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2178,"Museum of Fine Arts, Boston accession number"
21809,33,EMC_JE_56850,Journal d'Entree number
21809,33,EMC_JE_56851,Journal d'Entree number
21809,33,EMC_JE_56852,Journal d'Entree number
21809,33,MFAB_31.2170,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2171,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2172,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2173,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2174,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2175,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2164,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2165,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2166,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2167,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2168,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2169,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2158,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2159,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2160,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2161,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2162,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2163,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2152,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2153,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2154,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2155,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2156,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2157,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2146,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2147,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2148,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2149,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2150,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2151,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2140,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2141,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2142,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2143,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2144,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2145,"Museum of Fine Arts, Boston accession number"
21809,33,MFAB_31.2134,"Museum of Fine Arts, Boston accession number"
