SiteID,ReferenceID,Title,BoilerText,DisplayDate,ThumbPathName,ThumbFileName,MainPathName,MainFileName
4452,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4452,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4453,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4453,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4454,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4454,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4455,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4455,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4456,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4456,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4457,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4457,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4458,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4458,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4459,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4459,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4460,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4460,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4461,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4461,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4462,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4462,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4463,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4463,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4464,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4464,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4465,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4465,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4466,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4466,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4467,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4467,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4468,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4468,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4469,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4469,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4470,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4470,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4471,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4471,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4472,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4472,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4473,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4473,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4474,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4474,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4475,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4475,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4476,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4476,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,hassan_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
4477,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
