ID,ReferenceID,Title,BoilerText,ClassificationID,DisplayDate,MainPathName,MainFileName
7697,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7698,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7700,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7701,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7702,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7703,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7704,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7705,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7706,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7707,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7709,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7710,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7711,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7713,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7714,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",18,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7715,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7716,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7717,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7718,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7719,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7720,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7721,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7722,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7723,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7724,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7725,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",18,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7726,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7727,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7728,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7729,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7730,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7731,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",53,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7732,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7733,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",53,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7741,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7743,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7745,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7751,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7755,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",18,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7755,320,"Egyptian Museum Collections Around the World, pp. 385-396, ""The Development of Art in the Fourth Dynasty: The Eastern and GIS Cemeteries at Giza""","Flentye, Laurel. ""The Development of Art in the Fourth Dynasty: The Eastern and GIS Cemeteries at Giza."" In Mamdouh Eldmaty and Mai Trad, eds. <I>Egyptian Museum Collections Around the World: Studies for the Centennial of the Egyptian Museum, Cairo</I>. Cairo: Supreme Council of Antiquities, 2002, pp. 385-396.",18,2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,flentye_cairo_museum.pdf
7758,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",18,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7830,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",84,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7831,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",84,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7832,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",18,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7880,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",34,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7881,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",34,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7882,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",34,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7882,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",34,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7883,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",34,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7884,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",34,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7885,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",38,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7888,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",87,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7915,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",103,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7916,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",95,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7917,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",34,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7918,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",108,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7919,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",92,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7920,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",92,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7921,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",34,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7922,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",18,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7923,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",18,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7924,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7925,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7926,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7927,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7928,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7929,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7969,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",33,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7971,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",82,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
7981,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7982,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7982,149,"Journal of Near Eastern Studies 11 (1952), pp. 113-28, ""Inscriptional Evidence for the History of the Fourth Dynasty""","Smith, William Stevenson. ""Inscriptional Evidence for the History of the Fourth Dynasty."" <I>Journal of Near Eastern Studies </I>11 (1952), pp. 113-128.",58,1952,Y:\\images\MFA-images\Giza\GizaImage\full\library\,smith_jnes_11_1952.pdf
7983,124,"Bulletin of the Museum of Fine Arts, Boston 32, No. 189 (February 1934), pp. 1-12, ""The Servants of the Ka""","Reisner, George A. ""The Servants of the Ka."" <I>Bulletin of the Museum of Fine Arts, Boston </I>32, No. 189 (February 1934), pp. 1-12.",58,February 1934,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa32_1934_01to12.pdf
7983,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7983,157,Country Life in Ancient Egypt,"Smith, William Stevenson. <I>Country Life in Ancient Egypt. </I>Museum of Fine Arts Picture Book 2. Boston: Museum of Fine Arts, 1954.",58,1954,Y:\\images\MFA-images\Giza\GizaImage\full\library\,smith_country_life.pdf
7984,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
7984,149,"Journal of Near Eastern Studies 11 (1952), pp. 113-28, ""Inscriptional Evidence for the History of the Fourth Dynasty""","Smith, William Stevenson. ""Inscriptional Evidence for the History of the Fourth Dynasty."" <I>Journal of Near Eastern Studies </I>11 (1952), pp. 113-128.",58,1952,Y:\\images\MFA-images\Giza\GizaImage\full\library\,smith_jnes_11_1952.pdf
8016,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
8017,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
8099,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
8100,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",120,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
8101,141,The Mastabas of Qar and Idu,"Simpson, William Kelly. <I>The Mastabas of Qar and Idu, G 7101 and 7102.</I> Giza Mastabas 2. Boston: Museum of Fine Arts, 1976.",58,1976,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_2\,giza_mastabas_2.pdf
8117,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
8119,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",58,1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
