ConstituentID,ConstituentTypeID,ReferenceID,Title,BoilerText,DisplayDate,MainPathName,MainFileName
3989,1,457,"Göttinger Miszellen 164 (1998), pp. 101-109, ""Hidden Statues and Reliefs in Old Kingdom Tombs""   Göttinger Miszellen 164 (1998), pp. 101-109, ""Hidden Statues and Reliefs in Old Kingdom Tombs""","Rzepka, Slawomir. ""Hidden Statues and Reliefs in Old Kingdom Tombs."" <I>Göttinger Miszellen</I> 164 (1998), pp. 101-109.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,rzepka_gm164_1998.pdf
3989,1,526,"Göttinger Miszellen 166 (1998), pp. 77-90, ""Some Remarks on Two Mycerinus Group Statues""","Rzepka, Slawomir. ""Some Remarks on Two Mycerinus Group Statues."" <I>Göttinger Miszellen</I> 166 (1998), pp. 77-90.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,rzepka_gm_166_1998.pdf
3990,1,459,"Journal of the Serbian Archaeological Society 15-16 (1999-2000), pp. 135-143, ""Wiederholung von Bettenszenen in Privatgräbern des Alten Reiches""","Vasiljevic, Vera. ""Wiederholung von Bettenszenen in Privatgräbern des Alten Reiches."" <I>Journal of the Serbian Archaeological Society </I>15-16 (1999-2000), pp. 135-143.",1999-2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\,vasiljevic_jsas15-16_99-00.pdf
3990,1,504,"Studien zur Altägyptischen Kultur 25 (1998), pp. 341-351, ""Über die relative Größe der Darstellungen des Grabherrn im Alten Reich""","Vasiljevic, Vera. ""Über die relative Größe der Darstellungen des Grabherrn im Alten Reich."" <I>Studien zur Altägyptischen Kultur </I>25 (1998), pp. 341-351.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,vasiljevic_sak_25_1998.pdf
3990,1,727,"""Der Grabherr und seine Frau: Zur Ikonographie der Status- und Machtverhältnisse in den Privatgräbern des Alten Reiches""","Vasiljevic, Vera. ""Der Grabherr und seine Frau: Zur Ikonographie der Status- und Machtverhältnisse in den Privatgräbern des Alten Reiches."" <EM>Studien zur Altägyptischen Kultur</EM> 36 (2007), pp. 333-345.",NULL,Y:\documents,vasiljevic_sak_36_2007.pdf
3993,2,459,"Journal of the Serbian Archaeological Society 15-16 (1999-2000), pp. 135-143, ""Wiederholung von Bettenszenen in Privatgräbern des Alten Reiches""","Vasiljevic, Vera. ""Wiederholung von Bettenszenen in Privatgräbern des Alten Reiches."" <I>Journal of the Serbian Archaeological Society </I>15-16 (1999-2000), pp. 135-143.",1999-2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\,vasiljevic_jsas15-16_99-00.pdf
3994,1,460,"Ancient Egyptian Chronology, pp. 124-143, ""Contemporaneous Evidence for the Relative Chronology of Dyns. 4 and 5""","Verner, Miroslav. ""Contemporaneous Evidence for the Relative Chronology of Dyns. 4 and 5."" In Erik Hornung, Rolf Krauss &amp; David A. Warburton, eds. <I>Ancient Egyptian Chronology</I>, Leiden/Boston: Brill, 2006, pp. 124-143.<BR>",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library,verner_eg_chronology124-143.pdf
3994,1,602,"Ancient Egyptian Chronology, pp. 144-158, ""The Relative Chronology of Dynasties 6 and 8""","Baud, Michel. ""The Relative Chronology of Dynasties 6 and 8."" In Erik Hornung, Rolf Krauss &amp; David A. Warburton, eds. <I>Ancient Egyptian Chronology</I>, Leiden/Boston: Brill, 2006, pp. 144-158.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library,baud_eg_chronology_144-158.pdf
3995,1,460,"Ancient Egyptian Chronology, pp. 124-143, ""Contemporaneous Evidence for the Relative Chronology of Dyns. 4 and 5""","Verner, Miroslav. ""Contemporaneous Evidence for the Relative Chronology of Dyns. 4 and 5."" In Erik Hornung, Rolf Krauss &amp; David A. Warburton, eds. <I>Ancient Egyptian Chronology</I>, Leiden/Boston: Brill, 2006, pp. 124-143.<BR>",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library,verner_eg_chronology124-143.pdf
3995,1,602,"Ancient Egyptian Chronology, pp. 144-158, ""The Relative Chronology of Dynasties 6 and 8""","Baud, Michel. ""The Relative Chronology of Dynasties 6 and 8."" In Erik Hornung, Rolf Krauss &amp; David A. Warburton, eds. <I>Ancient Egyptian Chronology</I>, Leiden/Boston: Brill, 2006, pp. 144-158.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library,baud_eg_chronology_144-158.pdf
3996,1,460,"Ancient Egyptian Chronology, pp. 124-143, ""Contemporaneous Evidence for the Relative Chronology of Dyns. 4 and 5""","Verner, Miroslav. ""Contemporaneous Evidence for the Relative Chronology of Dyns. 4 and 5."" In Erik Hornung, Rolf Krauss &amp; David A. Warburton, eds. <I>Ancient Egyptian Chronology</I>, Leiden/Boston: Brill, 2006, pp. 124-143.<BR>",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library,verner_eg_chronology124-143.pdf
3996,1,602,"Ancient Egyptian Chronology, pp. 144-158, ""The Relative Chronology of Dynasties 6 and 8""","Baud, Michel. ""The Relative Chronology of Dynasties 6 and 8."" In Erik Hornung, Rolf Krauss &amp; David A. Warburton, eds. <I>Ancient Egyptian Chronology</I>, Leiden/Boston: Brill, 2006, pp. 144-158.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library,baud_eg_chronology_144-158.pdf
3997,3,244,Excavations at Gîza 8: 1936-1937,"Hassan, Selim. <I>Excavations at Gîza 8: 1936-1937. </I>The Great Sphinx and its Secrets. Historical Studies in the Light of the Recent Excavations. Cairo: Government Press, 1953.",1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_8.pdf
3997,3,312,"Bulletin of the John Rylands Library 44, No. 1 (September 1961), pp.  100-118, ""Studies in the Archaeology of the Near East II: Some Facts Concerning the Great Pyramids of el-Gîza and Their Royal Constructors""","Rowe, Alan. ""Studies in the Archaeology of the Near East II: Some Facts Concerning the Great Pyramids of el-Gîza and Their Royal Constructors."" <I>Bulletin of the John Rylands Library</I> 44, No. 1 (September 1961), pp. 100-118. <I></I>",1961,Y:\\images\MFA-images\Giza\GizaImage\full\library\,rowe_bulletin_rylands_library.pdf
3997,3,449,"Mitteilungen des Deutschen Archäologischen Instituts, Abteilung Kairo 53 (1997), pp. 289-293, ""The Discovery of a Pair-Statue near the Pyramid of Menkaure at Giza""","Hawass, Zahi. ""The Discovery of a Pair-Statue near the Pyramid of Menkaure at Giza."" <I>Mitteilungen des Deutschen Archäologischen Instituts, Abteilung Kairo</I> 53 (1997), pp. 289-293.<BR>",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_mdaik53_1997.pdf
3998,3,450,"The World of Ancient Egypt. Essays in Honor of Ahmed Abd el-Qader el-Sawi, pp. 121-145, ""The Excavation at Kafr el Gebel Season 1987-1988""","Hawass, Zahi. ""The Excavation at Kafr el Gebel Season 1987-1988."" In Khaled Daoud &amp; Sawsan Abd el-Fatah, eds. <I>The World of Ancient Egypt. Essays in Honor of Ahmed Abd el-Qader el-Sawi</I>. Supplément aux Annales du Service des Antiquités de l'Égypte, no. 35. Cairo: Supreme Council of Antiquities, 2006, pp. 121-145.<BR>",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_el-sawi.pdf
4020,1,462,"Egyptian Art in the Age of the Pyramids, pp. 40-49, ""Old Kingdom Statues in their Architectural Setting""","Arnold, Dieter. ""Old Kingdom Statues in their Architectural Setting."" In <I>Egyptian Art in the Age of the Pyramids</I>. New York: The Metropolitan Museum of Art, 1999, pp. 40-49. <BR><BR>",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,arnold_eg_art_pyrs_40-49.pdf
4021,1,463,"L'art de l'ancien empire égyptien, pp. 99-147, ""Royal Women as Represented in Sculpture during the Old Kingdom. Part II: Uninscribed Sculptures""","Fay, Biri. ""Royal Women as Represented in Sculpture during the Old Kingdom. Part II: Uninscribed Sculptures."" In Christiane Ziegler, ed. <I>L'art de l'ancien empire égyptien</I>. Paris: Musée du Louvre, 1999, pp. 99-147.<I><BR></I>",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fay_art_101-147.pdf
4022,2,465,"Bulletin of the Egyptological Seminar, pp. 97-108, ""Royal Figures Found in Petrie's So-called Workmen's Barracks at Giza""","Hawass, Zahi. ""Royal Figures Found in Petrie's So-called Workmen's Barracks at Giza."" In <I>Studies in Honor of James F. Romano. Bulletin of the Egyptological Seminar </I>17 (2007), pp. 97-108.<I><BR></I>",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_bes_17_2007.pdf
4023,1,466,"Zeichen aus dem Sand, pp. 211-218, ""A Statue of Menkaure Found in Luxor""","Hawass, Zahi. ""A Statue of Menkaure Found in Luxor."" In Eva-Maria Engel, Vera Müller &amp; Ulrich Hartung, eds. <I>Zeichen aus dem Sand. Streiflichter aus Ägyptens Geschichte zu Ehren von Günter Dreyer</I>. MENES 5. Wiesbaden: Harassowitz Verlag, 2008, pp. 211-218.<BR>",2008,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_dreyer_211-218.pdf
4024,1,466,"Zeichen aus dem Sand, pp. 211-218, ""A Statue of Menkaure Found in Luxor""","Hawass, Zahi. ""A Statue of Menkaure Found in Luxor."" In Eva-Maria Engel, Vera Müller &amp; Ulrich Hartung, eds. <I>Zeichen aus dem Sand. Streiflichter aus Ägyptens Geschichte zu Ehren von Günter Dreyer</I>. MENES 5. Wiesbaden: Harassowitz Verlag, 2008, pp. 211-218.<BR>",2008,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_dreyer_211-218.pdf
4025,1,466,"Zeichen aus dem Sand, pp. 211-218, ""A Statue of Menkaure Found in Luxor""","Hawass, Zahi. ""A Statue of Menkaure Found in Luxor."" In Eva-Maria Engel, Vera Müller &amp; Ulrich Hartung, eds. <I>Zeichen aus dem Sand. Streiflichter aus Ägyptens Geschichte zu Ehren von Günter Dreyer</I>. MENES 5. Wiesbaden: Harassowitz Verlag, 2008, pp. 211-218.<BR>",2008,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_dreyer_211-218.pdf
4026,2,466,"Zeichen aus dem Sand, pp. 211-218, ""A Statue of Menkaure Found in Luxor""","Hawass, Zahi. ""A Statue of Menkaure Found in Luxor."" In Eva-Maria Engel, Vera Müller &amp; Ulrich Hartung, eds. <I>Zeichen aus dem Sand. Streiflichter aus Ägyptens Geschichte zu Ehren von Günter Dreyer</I>. MENES 5. Wiesbaden: Harassowitz Verlag, 2008, pp. 211-218.<BR>",2008,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_dreyer_211-218.pdf
4026,2,563,The Representations of Statuary in Private Tombs of the Old Kingdom,"Eaton-Krauss, Marianne. <I>The Representations of Statuary in Private Tombs of the Old Kingdom</I>. Ägyptologische Abhandlungen 39. Wiesbaden: Otto Harrassowitz, 1984.<BR>",1984,Y:\\images\MFA-images\Giza\GizaImage\full\library\,eaton_krauss_statuary.pdf
4026,2,686,"""Zur Tübinger Mastaba Seschemnofers III""","Brunner-Traut, E. ""Zur Tübinger Mastaba Seschemnofers III."" <EM>Mitteilungen des Deutschen Archäologischen Instituts Abteilung Kairo</EM> 15 (1957), pp. 18-32, pl. 2-4.",NULL,Y:\documents,brunner-traut_mdaik_15.pdf
4026,2,702,"""Die Hieroglyphen fur 'Erz' und 'Erzarbeiter'""","Junker, Hermann. ""Die Hieroglyphen fur 'Erz' und 'Erzarbeiter'."" <EM>Mitteilungen des Deutschen Archäologischen Instituts Abteilung Kairo</EM> 14 (1956), pp. 89-103.",NULL,Y:\documents,junker_mdaik_14_1956.pdf
4026,2,978,"""Les Empreintes Magiques de Gizeh et les Morts Dangereux""","Posener, Georges. ""Les Empreintes Magiques de Gizeh et les Morts Dangereux."" <EM>Mitteilungen des Deutschen Archäologischen Intstituts Abteilung Kairo</EM> 16 (1958), pp. 252-270, pls. XXVI-XXVII.",NULL,Y:\documents,posener_mdaik_16_1958.pdf
4026,2,1012,"""Reading the Menkaure Triads, Part I""","Friedman, Florence Dunn. ""Reading the Menkaure Triads, Part I."" In Gundlach, Rolf, and Kate Spence, eds.<EM> Palace and Temple.</EM> Königtum, Staat und Gesellschaft Früher Hochkulturen 4,2. Wiesbaden: Harrassowitz Verlag, 2011, pp. 23-55.",NULL,Y:\documents,friedman_menkaure_triads.pdf
4027,1,467,"Festschrift Elmar Edel 12. März 1979, pp. 489-499, ""Topographical Notes on Giza Mastabas""","Simpson, William Kelly. ""Topographical Notes on Giza Mastabas."" In Manfred Görg and Edgar Pusch, eds. <I>Festschrift Elmar Edel 12. März 1979</I>. Ägypten und Altes Testament 1. Bamberg, 1979, pp. 489-499.<BR>",1979,Y:\\images\MFA-images\Giza\GizaImage\full\library\,simpson_fs_edel.pdf
4028,1,467,"Festschrift Elmar Edel 12. März 1979, pp. 489-499, ""Topographical Notes on Giza Mastabas""","Simpson, William Kelly. ""Topographical Notes on Giza Mastabas."" In Manfred Görg and Edgar Pusch, eds. <I>Festschrift Elmar Edel 12. März 1979</I>. Ägypten und Altes Testament 1. Bamberg, 1979, pp. 489-499.<BR>",1979,Y:\\images\MFA-images\Giza\GizaImage\full\library\,simpson_fs_edel.pdf
4029,2,468,"Studien zur Altägyptischen Kultur 22 (1995), pp. 145-168, ""Bemerkungen zu den Nordkapellen des Alten Reiches""","Jánosi, Peter. ""Bemerkungen zu den Nordkapellen des Alten Reiches."" <I>Studien zur Altägyptischen Kultur</I> 22 (1995), pp. 145-168.<BR>",1995,Y:\\images\MFA-images\Giza\GizaImage\full\library\,janosi_sak_22_1995.pdf
4029,2,504,"Studien zur Altägyptischen Kultur 25 (1998), pp. 341-351, ""Über die relative Größe der Darstellungen des Grabherrn im Alten Reich""","Vasiljevic, Vera. ""Über die relative Größe der Darstellungen des Grabherrn im Alten Reich."" <I>Studien zur Altägyptischen Kultur </I>25 (1998), pp. 341-351.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,vasiljevic_sak_25_1998.pdf
4029,2,727,"""Der Grabherr und seine Frau: Zur Ikonographie der Status- und Machtverhältnisse in den Privatgräbern des Alten Reiches""","Vasiljevic, Vera. ""Der Grabherr und seine Frau: Zur Ikonographie der Status- und Machtverhältnisse in den Privatgräbern des Alten Reiches."" <EM>Studien zur Altägyptischen Kultur</EM> 36 (2007), pp. 333-345.",NULL,Y:\documents,vasiljevic_sak_36_2007.pdf
4030,1,469,"Ägyptische Tempel - Struktur, Funtion und Program (Akten der Ägyptologischen Tempeltagungen in Gosen 1990 und in Mainz 1992), pp. 143-162, ""Die Entwicklung und Deutung des Totenopferraumes in den Pyramidentempeln des Alten Reiches""","Jánosi, Peter. ""Die Entwicklung und Deutung des Totenopferraumes in den Pyramidentempeln des Alten Reiches."" In Rolf Gundlach and Matthias Rochholz, eds. <I>Ägyptische Tempel - Struktur, Funtion und Program (Akten der Ägyptologischen Tempeltagungen in Gosen 1990 und in Mainz 1992)</I>. Hildesheimer Ägyptologische Beiträge 37. Hildesheim: Gerstenberg Verlag, 1994, pp. 143-162.<BR>",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library\,janosi_ag_tempel_143-162.pdf
4031,1,469,"Ägyptische Tempel - Struktur, Funtion und Program (Akten der Ägyptologischen Tempeltagungen in Gosen 1990 und in Mainz 1992), pp. 143-162, ""Die Entwicklung und Deutung des Totenopferraumes in den Pyramidentempeln des Alten Reiches""","Jánosi, Peter. ""Die Entwicklung und Deutung des Totenopferraumes in den Pyramidentempeln des Alten Reiches."" In Rolf Gundlach and Matthias Rochholz, eds. <I>Ägyptische Tempel - Struktur, Funtion und Program (Akten der Ägyptologischen Tempeltagungen in Gosen 1990 und in Mainz 1992)</I>. Hildesheimer Ägyptologische Beiträge 37. Hildesheim: Gerstenberg Verlag, 1994, pp. 143-162.<BR>",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library\,janosi_ag_tempel_143-162.pdf
4032,2,469,"Ägyptische Tempel - Struktur, Funtion und Program (Akten der Ägyptologischen Tempeltagungen in Gosen 1990 und in Mainz 1992), pp. 143-162, ""Die Entwicklung und Deutung des Totenopferraumes in den Pyramidentempeln des Alten Reiches""","Jánosi, Peter. ""Die Entwicklung und Deutung des Totenopferraumes in den Pyramidentempeln des Alten Reiches."" In Rolf Gundlach and Matthias Rochholz, eds. <I>Ägyptische Tempel - Struktur, Funtion und Program (Akten der Ägyptologischen Tempeltagungen in Gosen 1990 und in Mainz 1992)</I>. Hildesheimer Ägyptologische Beiträge 37. Hildesheim: Gerstenberg Verlag, 1994, pp. 143-162.<BR>",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library\,janosi_ag_tempel_143-162.pdf
4032,2,503,"Festschrift Arne Eggebrecht zum 65. Geburtstag am 12. März 2000, pp. 107-115 , ""Grammar of Egyptian Statuary: The Old Kingdom""","Simpson, William Kelly. ""Grammar of Egyptian Statuary: The Old Kingdom."" In Bettina Schmitz, ed. <I>Festschrift Arne Eggebrecht zum 65. Geburtstag am 12. März 2000. </I>Hildesheimer Ägyptologische Beiträge 48. Hildesheim: Gerstenberg Verlag, 2002, pp. 107-115.",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,simpson_fs_eggebrecht.pdf
4033,1,473,"The Intellectual Heritage of Egypt, pp. 301-308, ""Das Pyramidion der Pyramide G III-a.  Bemerkungen zu den Pyramidenspitzen des Alten Reiches""","Jánosi, Peter. ""Das Pyramidion der Pyramide G III-a. Bemerkungen zu den Pyramidenspitzen des Alten Reiches."" <I>The Intellectual Heritage of Egypt. Studies presented to László Kákosy by Friends and Colleagues on the Occasion of his 60th Birthday</I>. Studia Aegyptiaca XIV. Budapest, 1992, pp. 301-308.<BR>",1992,Y:\\images\MFA-images\Giza\GizaImage\full\library\,janosi_fs_kakosy_301-308.pdf
4034,1,479,"The Archaeology and Art of Ancient Egypt, Vol. II, pp. 191-205, ""The Scheme 2 x 4 in the Decoration of Old Kingdom Tombs""","Mysliwiec, Karol. ""The Scheme 2 x 4 in the Decoration of Old Kingdom Tombs."" In Zahi Hawass and Janet Richards, eds. <I>The Archaeology and Art of Ancient Egypt. Essays in Honor of David B. O'Connor</I>, Vol. II. Annales du Service des Antiquités de l'Égypte, Cahier no. 36. Cairo: Supreme Council of Antiquities, 2007, pp. 191-205.",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,mysliwiec_fs_oconnor.pdf
4035,1,480,"The Archaeology and Art of Ancient Egypt, Vol. II, pp. 369-380, ""'Water Carrier' or the Like in the Ancient Egyptian Sources and Its Resemblance to Dilmun Glyptic Art""","Shaheen, Alaa el-din M. ""'Water Carrier' or the Like in the Ancient Egyptian Sources and Its Resemblance to Dilmun Glyptic Art."" In Zahi Hawass and Janet Richards, eds. <I>The Archaeology and Art of Ancient Egypt. Essays in Honor of David B. O'Connor</I>, Vol. II. Annales du Service des Antiquités de l'Égypte, Cahier no. 36. Cairo: Supreme Council of Antiquities, 2007, pp. 369-380.",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,shaheen_fs_oconnor.pdf
4036,1,482,"The Followers of Horus, pp. 327-336, ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid""","Hawass, Zahi. ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid."" In Renée Friedman and Barbara Adams, eds. <I>The Followers of Horus. Studies dedicated to Michael Allen Hoffman 1944-1990</I>. Egyptian Studies Association Publication No. 2. Oxbow Monograph 20. Oxford: Oxbow Books, 1992, pp. 327-336.<BR>",1992,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_gs_hoffman.pdf
4037,1,482,"The Followers of Horus, pp. 327-336, ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid""","Hawass, Zahi. ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid."" In Renée Friedman and Barbara Adams, eds. <I>The Followers of Horus. Studies dedicated to Michael Allen Hoffman 1944-1990</I>. Egyptian Studies Association Publication No. 2. Oxbow Monograph 20. Oxford: Oxbow Books, 1992, pp. 327-336.<BR>",1992,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_gs_hoffman.pdf
4038,1,483,"Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer, pp. 245-256, ""The Discovery of the Harbors of Khufu and Khafre at Giza""","Hawass, Zahi. ""The Discovery of the Harbors of Khufu and Khafre at Gîza."" In Catherine Berger and Bernard Mathieu, eds. <I>Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer</I>. Orientalia Monspeliensia IX. Montpellier: Université Paul Valéry, 1997, pp. 245-256.<BR><BR>",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_lauer.pdf
4038,1,648,"Hommages à Jean Leclant, pp. 159-167, ""Do the Pyramid Texts Suggest an Explanation for the Abandonment of the Subterranean Chamber of the Great Pyramid?""","Edwards, I.E.S. ""Do the Pyramid Texts Suggest an Explanation for the Abandonment of the Subterranean Chamber of the Great Pyramid?"" In Catherine Berger, Gisèle Clerc and Nicolas Grimal, eds. <I>Hommages à Jean Leclant. Volume 1: Études Pharaoniques</I>. Bibliothèque d'Étude 106/1. Cairo: Institut Français d'Archéolgie Orientale, 1994, pp. 159-167.<BR>",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library,edwards_fs_leclant.pdf
4038,1,651,"Hommages à Jean Leclant, pp. 201-216, ""The Passage under the Sphinx""","Hawass, Zahi and Mark Lehner. ""The Passage under the Sphinx."" In Catherine Berger, Gisèle Clerc and Nicolas Grimal, eds. <I>Hommages à Jean Leclant. Volume 1: Études Pharaoniques</I>. Bibliothèque d'Étude 106/1. Cairo: Institut Français d'Archéolgie Orientale, 1994, pp. 201-216.",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library,hawass_lehner_fs_leclant.pdf
4038,1,652,"Hommages à Jean Leclant, pp. 221-230, ""Die Datierung der Prinzessin WnS.t""","Helck, Wolfgang. ""Die Datierung der Prinzessin WnS.t"" In Catherine Berger, Gisèle Clerc and Nicolas Grimal, eds. <I>Hommages à Jean Leclant. Volume 1: Études Pharaoniques</I>. Bibliothèque d'Étude 106/1. Cairo: Institut Français d'Archéolgie Orientale, 1994, pp. 221-230.",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library,helck_fs_leclant.pdf
4039,1,483,"Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer, pp. 245-256, ""The Discovery of the Harbors of Khufu and Khafre at Giza""","Hawass, Zahi. ""The Discovery of the Harbors of Khufu and Khafre at Gîza."" In Catherine Berger and Bernard Mathieu, eds. <I>Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer</I>. Orientalia Monspeliensia IX. Montpellier: Université Paul Valéry, 1997, pp. 245-256.<BR><BR>",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_lauer.pdf
4040,2,483,"Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer, pp. 245-256, ""The Discovery of the Harbors of Khufu and Khafre at Giza""","Hawass, Zahi. ""The Discovery of the Harbors of Khufu and Khafre at Gîza."" In Catherine Berger and Bernard Mathieu, eds. <I>Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer</I>. Orientalia Monspeliensia IX. Montpellier: Université Paul Valéry, 1997, pp. 245-256.<BR><BR>",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_lauer.pdf
4040,2,1028,"""An Exploration of the Pyramids of Dahshur and Giza Directed by Robert Wood in 1750""","Edwards, I.E.S. ""An Exploration of the Pyramids of Dahshur and Giza Directed by Robert Wood in 1750."" In Berger, Catherine, and Bernard Mathieu, eds. <EM>Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer</EM>. Orientalia Monspeliensia IX. Montpellier: Université Paul Valéry, 1997, pp. 167-175.",NULL,Y:\documents,edwards_fs_lauer.pdf
4040,2,1032,"""""Covington's Tomb"" and Related Early Monuments at Giza""","Martin, Geoffrey T. """"Covington's Tomb"" and Related Early Monuments at Giza."" In Berger, Catherine, and Bernard Mathieu, eds. <EM>Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer</EM>. Orientalia Monspeliensia IX. Montpellier: Université Paul Valéry, 1997, pp. 279-288.",NULL,Y:\documents,martin_fs_lauer.pdf
4040,2,1036,"""The Pyramid Court and Temenos Wall of Khafre""","Swelim, Nabil. ""The Pyramid Court and Temenos Wall of Khafre."" In Berger, Catherine, and Bernard Mathieu, eds. <EM>Études sur l'Ancien Empire et la nécropole de Saqqâra dédiées à Jean-Philippe Lauer</EM>. Orientalia Monspeliensia IX. Montpellier: Université Paul Valéry, 1997, pp. 405-415.",NULL,Y:\documents,swelim_fs_lauer.pdf
4044,3,540,"Sokar 9 (2. Halbjahr, 2004), pp. 28-34, ”Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)”","Gamer-Wallert, Ingrid.""Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)."" <I>Sokar</I> 9 (2. Halbjahr, 2004), pp. 28-34.<BR>",2004,Y:\\images\MFA-images\Giza\GizaImage\full\library\,gamer_sokar_9_2004.pdf
4045,3,540,"Sokar 9 (2. Halbjahr, 2004), pp. 28-34, ”Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)”","Gamer-Wallert, Ingrid.""Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)."" <I>Sokar</I> 9 (2. Halbjahr, 2004), pp. 28-34.<BR>",2004,Y:\\images\MFA-images\Giza\GizaImage\full\library\,gamer_sokar_9_2004.pdf
4050,3,540,"Sokar 9 (2. Halbjahr, 2004), pp. 28-34, ”Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)”","Gamer-Wallert, Ingrid.""Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)."" <I>Sokar</I> 9 (2. Halbjahr, 2004), pp. 28-34.<BR>",2004,Y:\\images\MFA-images\Giza\GizaImage\full\library\,gamer_sokar_9_2004.pdf
4057,1,484,"Egyptian Art in the Age of the Pyramids, pp. 50-55, ""Royal Statuary""","Grzymski, Krzysztof. ""Royal Statuary."" In <I>Egyptian Art in the Age of the Pyramids</I>. New York: The Metropolitan Museum of Art, 1999, pp. 50-55.",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,grzymski_eg_art_51-55.pdf
4058,1,485,"Mélanges Gamal Eddin Mokhtar, vol. I, pp. 379-394, ""The Khufu Statuette: Is it an Old Kingdom Sculpture?""","Hawass, Zahi. ""The Khufu Statuette: Is it an Old Kingdom Sculpture?"" In Paule Posener-Kriéger, ed. <I>Mélanges Gamal Eddin Mokhtar</I>, vol. I. Cairo: Institut Français d'Archéologie Orientale, 1985, pp. 379-394.<BR>",1985,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_mokhtar.pdf
4067,3,174,Gli Scavi Italiani a el-Ghiza (1903),"Curto, Silvio. <I>Gli Scavi Italiani a el-Ghiza (1903)</I>. Rome: Centro Per Le Antichitá E La Storia Dell'Arte del Vicino Oriente, 1993.<I></I>",1993,Y:\\images\MFA-images\Giza\GizaImage\full\library\,curto_gli_scavi.pdf
4068,3,174,Gli Scavi Italiani a el-Ghiza (1903),"Curto, Silvio. <I>Gli Scavi Italiani a el-Ghiza (1903)</I>. Rome: Centro Per Le Antichitá E La Storia Dell'Arte del Vicino Oriente, 1993.<I></I>",1993,Y:\\images\MFA-images\Giza\GizaImage\full\library\,curto_gli_scavi.pdf
